dataset,subject,session,task,stage,n_trials,mu_ERD_C3,mu_ERD_Cz,mu_ERD_C4,beta_ERD_C3,beta_ERD_Cz,beta_ERD_C4,LI_mu,LI_beta
Cho2017,15,0,right_hand,late,34,-1.4710438717955896,-1.10311611807085,-1.2467008824484096,-1.1919306361564224,-0.4959057088495156,-1.2849172193254448,0.08254748316479998,-0.037542307236684114
Cho2017,16,0,left_hand,early,33,-1.8900068213303303,-0.7223438292269351,-0.44826301036372485,-1.0777468792991083,-0.39751226553285574,-0.8248581787363022,-0.6165857299377956,-0.13291707571929487
Cho2017,16,0,left_hand,mid,33,-1.3338099938059766,-1.573576385983719,-1.1180206083898492,-0.3760696795248406,-0.6045064507992389,-0.7506201250202285,-0.08801153930572098,0.3324343967474016
Cho2017,16,0,left_hand,late,34,2.049595919961266,0.6629876404640042,-0.015720192822324043,1.0430382680441719,0.5390692878069928,-0.11252119484118399,-0.9847769620107825,-0.8052524366678181
Cho2017,16,0,right_hand,early,33,-1.2687837606325036,-1.8297988535306693,-1.2870116483887952,0.19742573482598705,0.14975924031462726,-0.06250642890506486,-0.007131982353498187,0.5190558335848013
Cho2017,16,0,right_hand,mid,33,-0.7376087309784688,-0.03956984854469037,-0.6097147999613107,-0.06111674710791429,0.33581204559207284,-0.7439912333089767,0.09492443951301735,-0.8481775150799833
Cho2017,16,0,right_hand,late,34,0.16016102627455978,-1.5519629050704489,-1.5207774505916054,-0.3271583316899988,-1.1535877136198593,-1.0129163015601443,-0.8094385624711811,-0.5117311773949081
Cho2017,17,0,left_hand,early,33,1.1352941032209964,0.48705658066231206,0.8985215412906266,1.1864627246437784,1.20697827753845,0.27771766349831845,-0.11641790767482553,-0.6206510266802368
Cho2017,17,0,left_hand,mid,33,0.18451732260707626,-0.28417912660910083,-0.4234974575822095,0.032083668557847715,-0.3893236607543027,-0.21686354768421082,0.39304987767030025,0.7422452113169898
Cho2017,17,0,left_hand,late,34,-1.14458314231906,-2.020429682709432,-0.7252757787406247,-0.07268978154911578,-0.084672365335922,-0.20618401205126094,-0.2242454544863769,0.4786904813775403
Cho2017,17,0,right_hand,early,33,0.5215383472385892,-0.3730682384888769,-0.8953196405332114,0.8927920172374202,0.5575195271500827,0.8399173659754332,-0.2638099912062772,0.030515591232007335
Cho2017,17,0,right_hand,mid,33,-0.9916044201716426,-0.8482929956302488,-0.6113055912711057,-0.6770447839415735,-0.004945342688830804,-0.18517394181960634,0.23725525836490177,0.5704710735524052
Cho2017,17,0,right_hand,late,34,-0.0981910868996963,-0.967894119426285,-0.9238854827276003,0.2244337293772303,0.2688185817460558,0.05739726508669591,-0.807859626533652,0.5926830887009297
Cho2017,18,0,left_hand,early,33,0.8882543627046394,-0.25678769127467266,-0.35292306724633393,-0.1812822886573334,-0.36229147357838887,-1.0248743019919373,-0.4313092411609927,0.6994050522747637
Cho2017,18,0,left_hand,mid,33,1.420583604909889,0.1947895747535077,0.19182525601184214,-0.11028962160645797,0.47559629360630534,-0.31528454589831356,-0.7620637536038031,0.48169024331007404
Cho2017,18,0,left_hand,late,34,3.9281928427588553,2.6463384325527493,2.777189360165844,0.3044644765040049,0.7814733832816456,-0.11984006171996438,-0.17165367279004257,-0.4351224136249669
Cho2017,18,0,right_hand,early,33,-0.691183072828179,-0.8071773831225566,-0.2718986607640014,-1.1058340227765338,-1.3802514379096167,-1.4900600595337523,0.435357039220645,-0.1480129868839896
Cho2017,18,0,right_hand,mid,33,-1.1634189998432578,-1.5695702954447472,-0.01569942358730096,-0.6966398907807452,-0.40453289112632523,-0.32132668689977684,0.9733709129204773,0.36868912212828703
Cho2017,18,0,right_hand,late,34,1.2443807166296919,0.018449280106507638,0.8543521572743614,-0.5043166020554943,0.10551838797263348,0.2578373404662245,0.1858400200449527,0.3233982635761883
Cho2017,19,0,left_hand,early,33,-0.6133434192239703,-0.6193918070107791,-1.625500368618721,-0.7984287977584281,-0.37761814384632303,-0.5184499093225677,0.452089134083824,-0.21260795465093657
Cho2017,19,0,left_hand,mid,33,-2.4721587022302836,-2.440659004258222,-2.9946730602058977,-1.780088754315748,-1.2978505988692874,-1.4550984652852026,0.09557900822299431,-0.10045486303282065
Cho2017,19,0,left_hand,late,34,-2.7395644745080943,-2.7657055757238855,-2.7844505358053704,-2.3355305260514285,-1.4789416687008519,-2.046654171119668,0.008125622615701225,-0.0659206251891308
Cho2017,19,0,right_hand,early,33,-1.2069279134440511,-1.1230613444644333,-2.070760040254011,-1.0835861372965157,-0.12716321963861563,-1.7946278413541208,-0.26354922708104006,-0.24704268318193476
Cho2017,19,0,right_hand,mid,33,-1.838382029577857,-2.2012896609734423,-2.2129074314720434,-1.8050570950184197,-1.0330032462920757,-1.5311486829315812,-0.09244597442245643,0.08210177378661188
Cho2017,19,0,right_hand,late,34,-1.838740989104151,-2.9025669271646963,-2.543452234573769,-1.5947522518434827,-2.1369712881983927,-1.9793445619971999,-0.16081245383291493,-0.10760545396095154
Cho2017,20,0,left_hand,early,33,1.703847602613869,1.8753796943699788,1.835985267531822,-0.4571685468806661,-0.19273165269828244,-0.8343491043269516,0.03732878634818559,0.2920444463872464
Cho2017,20,0,left_hand,mid,33,-1.140776229764109,-1.4516284110598896,-1.536966414979011,-1.0787727131387168,-1.3832887450425055,-1.1600237228314432,0.14795678217721667,0.036292272217021394
Cho2017,20,0,left_hand,late,34,1.2720702005504945,-0.008659434879905248,-0.07401848612702458,-0.5818898200093109,-0.6188076565317081,-1.2770073529382424,-0.8900243544729277,0.3739408198823182
Cho2017,20,0,right_hand,early,33,-0.5310203954837359,-0.7250967565383014,-0.9576864992321116,-0.823086219585285,-0.4330707181662861,-1.3792930468407114,-0.28660181884212627,-0.2525481581371924
Cho2017,20,0,right_hand,mid,33,-2.230056873912495,-2.4301681770779346,-2.8042733703047564,-1.4446912023617966,-1.056537725150375,-1.8726481047618755,-0.1140601566716531,-0.12900606865299608
Cho2017,20,0,right_hand,late,34,-0.984371234762754,-0.889468456294774,-0.5590432082051545,-1.182288434212667,-0.05177341633074098,-0.6703620421507241,0.27557603111430984,0.27632108624548246
Cho2017,21,0,left_hand,early,33,2.985042739653361,2.1236955298212123,2.9652740082170226,-1.58748205925511,-1.341331035890699,-1.7447434517206917,-0.0033222990092777564,0.04719410254425716
Cho2017,21,0,left_hand,mid,33,1.1279297709196836,0.7533056592183133,2.6685783103276424,-1.306074209825062,-1.2895483270071704,-1.4030737514689202,0.40580673251241584,0.03580444591056148
Cho2017,21,0,left_hand,late,34,4.473609406011696,3.3481398208207658,5.277034900972749,-1.5019258337968304,-0.17087836443261573,-0.6066023450984621,0.08239716983477234,-0.42462012016716294
Cho2017,21,0,right_hand,early,33,3.2505255353210685,1.2165526144224883,1.972253318564278,-1.5554218617498787,-1.2266265012362043,-1.5045789330635584,0.2447494432596651,0.01661533185628475
Cho2017,21,0,right_hand,mid,33,1.2683502298513534,0.6300789616123872,2.51061224397779,-2.494664608126604,-2.236408567152178,-1.973521457644777,-0.3287309738399383,0.11663416491852328
Cho2017,21,0,right_hand,late,34,2.1778873259373794,1.8538294588813584,3.6927122554390746,-1.9609008397528616,-1.5287100325547132,-1.7479808963340995,-0.2580358119309034,0.05740812421897343
Cho2017,22,0,left_hand,early,33,0.8026673216648684,2.3021209090215025,1.357980264117148,0.711940838465557,0.6391811670525999,0.17552681869671016,0.25701227081476674,-0.6044321902209528
Cho2017,22,0,left_hand,mid,33,-0.3531263756018982,0.32101984538633593,0.5903002553762252,0.4553901520083721,1.1654220408917504,0.5953727310770879,0.2513962103533483,0.1332199503066486
Cho2017,22,0,left_hand,late,34,2.2502144681337093,2.5580327400996534,2.5432109208687153,0.5357921728735809,2.1621191096709778,0.9295089030332488,0.06112465073665879,0.26869340139944187
Cho2017,22,0,right_hand,early,33,-0.2692958946551267,2.3369847491894475,0.5916495835205761,-0.2769981472149253,0.9864749598166659,0.2888308615701134,-0.37441823789875694,-0.020912173415420232
Cho2017,22,0,right_hand,mid,33,-0.7658462526066634,1.0450313472801778,0.98518035935008,-1.1264765869916473,-0.2213167314119022,0.08947777787739002,-0.12526029315928802,0.8528270789388923
Cho2017,22,0,right_hand,late,34,-0.7253074293369253,-0.5578317677614107,-0.44976914623786013,-0.251275106164221,0.21628562223293285,-0.3705277071844277,0.23448538489016035,-0.1917852387607983
Cho2017,23,0,left_hand,early,33,-1.3853393426747862,-3.635856077573139,-3.5230993136232627,0.2518898226831318,-0.5277255780350135,-0.692591132951592,0.4355274906421623,0.4666068782427632
Cho2017,23,0,left_hand,mid,33,-1.456315795707822,-2.1461232134719936,-0.5092712678824982,-0.017428078692542093,-0.9356112480575225,-0.3990849513514923,-0.4818125563440891,0.9163143650478375
Cho2017,23,0,left_hand,late,34,-0.7353831573303534,-2.054122762086711,-1.9156789552910776,-0.5652261241196798,-1.3271943259305314,-1.5107509631934373,0.44521619932685047,0.45546015168092513
Cho2017,23,0,right_hand,early,33,-4.423001535507482,-5.1222270290862575,-4.672692736428926,-1.4444177255954014,-1.923846211571933,-1.2566263565930886,-0.027451582414311598,0.06952547359025586
Cho2017,23,0,right_hand,mid,33,-0.9657353565258995,-0.828030963092052,0.29238123206512484,-1.7672764954760731,-1.4665849994842524,-0.7054212690211282,0.5352080487348709,0.429431870607471
Cho2017,23,0,right_hand,late,34,-0.83881115266481,-1.0538384107332828,0.12036577425528368,-1.1130148668396134,-0.8089042724077825,-0.37453258599127565,0.7490227905256711,0.4964428391463837
Cho2017,24,0,left_hand,early,33,1.1979221466969039,1.3636402334043978,2.3282363379460618,1.3978289243584772,1.0423878045028474,1.5549543345950358,0.3205511596180016,0.053212645987516544
Cho2017,24,0,left_hand,mid,33,4.423936972739856,4.106190029267672,3.5388762993688574,0.6647582258816431,1.1238503488356355,0.9804009280379354,-0.11114924375673785,0.19186149948123626
Cho2017,24,0,left_hand,late,34,1.690270591076294,1.278911116288252,1.9703348257554956,0.8627176622945385,1.3552099044269383,1.496870419371146,0.07650762723330988,0.26875570444013486
Cho2017,24,0,right_hand,early,33,1.3863886394366736,0.005168216647524554,1.830681629928914,0.47646708628320594,-0.1334792986221213,0.605168522832243,-0.13810484487174593,-0.11898779539468733
Cho2017,24,0,right_hand,mid,33,2.7667308287832366,2.3106788288795483,2.546585393347652,1.5466069584376716,1.6687901827415654,1.528335014613371,0.041432774981214254,0.005942207685360226
Cho2017,24,0,right_hand,late,34,2.660412007068423,3.4779326021653967,3.245180939542075,0.6547520766257378,1.3380456619501702,1.5275011545051134,-0.0990195121404835,-0.39993024889559403
Cho2017,25,0,left_hand,early,33,0.55258006876618,-0.6547930105704406,0.2189935920269473,-1.0137045460407277,-0.44501050487200877,-0.01533391315263404,-0.4323455992475529,-0.9701975897681144
Cho2017,25,0,left_hand,mid,33,1.2340647756141419,0.2737486195277368,-0.36377166528700366,0.00300561628146608,0.1254258276091431,-0.24597132339592398,-0.5446697096458205,0.9758562677703357
Cho2017,25,0,left_hand,late,34,1.9684497261286003,1.7162189583703522,2.439787319467434,0.1181640581057351,-0.2706396357980424,-0.05630292587253347,0.10692201632163018,-0.3545721420902593
Cho2017,25,0,right_hand,early,33,1.0081522754949606,0.7562719158676646,1.6313544860355709,0.8790089227587315,0.9785196625808568,0.692171930106062,-0.2361055556376917,0.11891501370577585
Cho2017,25,0,right_hand,mid,33,-0.4475177715767809,-0.8661662201786776,-0.12315452482636605,-0.381618943737918,0.28351347178355985,0.3725080917119869,0.5683879326100508,0.01208132263882523
Cho2017,25,0,right_hand,late,34,0.3100717526416234,-0.5434071600801618,-1.0700541763884859,-0.2926993954634287,0.03284150549762733,0.07404882719093088,-0.550661651781982,0.5961871244801211
Cho2017,26,0,left_hand,early,33,-1.946867959552354,-2.2605643584984114,-2.419833652046932,0.27886736400118506,-0.4314632693164025,-0.5343711908552972,0.10831188722358259,0.3141806611704515
Cho2017,26,0,left_hand,mid,33,-3.6712622239119024,-3.5348495919549245,-4.608333438136168,-0.14569487632022432,-0.05187671573250008,-1.0617206855468995,0.11317837880895606,0.7586665586868457
Cho2017,26,0,left_hand,late,34,-2.9863554229236033,-3.669681515980596,-4.63542029313207,-1.14428817900063,-1.785573935078606,-2.0609145793499026,0.2163622929410825,0.285980784822795
Cho2017,26,0,right_hand,early,33,-2.3831423784008905,-2.8786940345105356,-2.237443565118177,-0.9745432533559161,-2.0824778057550315,-0.6427856374029809,0.03153254047510441,0.20512687175041128
Cho2017,26,0,right_hand,mid,33,-3.158684683457673,-3.511470813069244,-4.4993201799805105,-1.0899953161024154,-1.859752697543098,-2.398745689950668,-0.17506328612083666,-0.37513543469622035
Cho2017,26,0,right_hand,late,34,-4.502990024920675,-4.542699553697673,-4.552405607361488,-1.0590569514796988,-1.9157646259865497,-2.0694093280038417,-0.0054570318567471405,-0.3229545362691062
Cho2017,27,0,left_hand,early,33,-0.3506911250554627,-1.144031024192513,-0.457185576574684,-0.206795484941804,-0.7863281689671566,-1.1622692444535418,0.13182017912428357,0.6979025454360567
Cho2017,27,0,left_hand,mid,33,0.19821885990648258,-0.40490038169449627,-0.05729620519026386,0.7094445110783392,0.7062910616244348,0.29750471554298663,-0.5515238589273034,-0.40909688854676185
Cho2017,27,0,left_hand,late,34,0.0911930419789117,-0.09666925265641296,0.36145970743168243,-0.2718513830261977,-0.22445740681964463,0.3380581950427977,0.5970728462484519,0.10855184833498455
Cho2017,27,0,right_hand,early,33,0.47202108578271756,-0.08279667430487257,-0.29929925142919966,0.22640650853276229,-0.422003100418443,-0.5375012263502428,0.22393009236325018,-0.40724121986423617
Cho2017,27,0,right_hand,mid,33,0.5795541281507006,0.45171333289403165,0.7137189752014421,0.2212546895666221,0.14293001019394683,-0.48070482910147155,-0.10374053763508141,-0.3696084070875387
Cho2017,27,0,right_hand,late,34,1.0091447537383953,-0.3623003459474307,0.25622760072579437,-0.3838338304869091,-0.8495215185446794,-0.4895821315043546,0.5950162814576557,-0.12107438565280448
Cho2017,28,0,left_hand,early,33,0.5497406602923232,1.3074454217975033,2.0130389675212514,1.652188752007891,1.1106414770192126,1.7905187143280117,0.5709809346648099,0.0401805740606088
Cho2017,28,0,left_hand,mid,33,0.2013368124798901,0.7055335882602736,2.1980962298209485,2.2382765518912535,1.4147101708100602,1.6193698793453148,0.8321796783403247,-0.16043633950858172
Cho2017,28,0,left_hand,late,34,0.38009970346942623,0.6086136507355616,0.9034852263871707,1.6244824383071133,1.1119431221062654,1.566763956894098,0.40775293534820284,-0.018086501092428483
Cho2017,28,0,right_hand,early,33,0.22133534659503945,0.5536666214325102,1.0868880782328756,1.5918168736216032,1.240988420710643,1.19479788958548,-0.6616245476201374,0.1424735809478015
Cho2017,28,0,right_hand,mid,33,2.441768582962676,0.6715945938681888,1.3821780599483489,2.042618465424447,2.3068409169723845,2.4127939020692106,0.277093438261916,-0.08308443890525932
Cho2017,28,0,right_hand,late,34,0.3536144756734764,0.7015846639165596,2.1469259247831345,2.2423327022685475,2.3331595574404655,2.246494266581243,-0.7171695561416206,-0.000927093947165866
Cho2017,29,0,left_hand,early,33,0.8246092437282925,1.4953402939488702,0.1233295326147523,1.6897083287894923,1.4837815595409793,2.2417444052171858,-0.7397943080448031,0.14041529016809384
Cho2017,29,0,left_hand,mid,33,0.7927715662718534,1.893138964259749,1.8368244953973865,2.268559077826558,2.1774793982951794,2.0223739787795654,0.39703928080223067,-0.057373325521351874
Cho2017,29,0,left_hand,late,34,2.366966437784246,2.862863862817339,1.659875535067341,1.2514891871248193,1.4298860954223729,1.534439343661205,-0.17559440064547208,0.1015640399276696
Cho2017,29,0,right_hand,early,33,0.19089063385414093,0.9379671618776659,0.6302252299769822,1.6490397700689183,1.5262282010192187,1.5795112380311807,-0.5350458022732807,0.021535522239945357
Cho2017,29,0,right_hand,mid,33,0.2728029932661936,0.8714463401783732,-0.0659592674003657,1.0283169934145924,1.2559912352481952,1.2510338847492743,0.6105866853611015,-0.09771066555320862
Cho2017,29,0,right_hand,late,34,-0.6691054022847889,-0.12014107522317014,-0.14559356940804813,0.5783754450984913,1.5111609529722503,1.3609283738706208,0.6425831516504216,-0.40352260492536757
Cho2017,30,0,left_hand,early,33,-1.0663793944009865,-1.6337815066699877,-1.6460796329278655,-0.08229289654138136,0.17392565995191353,0.26841601669815157,0.2137176018830966,0.5307054173146971
Cho2017,30,0,left_hand,mid,33,-1.8132727580327768,-2.4584803477057466,-1.4877165431918922,1.2123960804565397,1.0738328716412673,1.1890847154229813,-0.09862383217058689,-0.009707079512589136
Cho2017,30,0,left_hand,late,34,-2.5081143574624423,-2.1916854670690373,-0.5330378144467771,-0.6805434507188561,-0.559212060317415,-1.3966020926121598,-0.6494500871279066,0.34473205028521775
Cho2017,30,0,right_hand,early,33,-2.339554565134825,-2.5243705021358864,-2.154599632519296,-0.6392710623098921,-0.06334579003631496,-0.8923519296756597,0.04115455867359252,-0.1652370516047692
Cho2017,30,0,right_hand,mid,33,-2.045395848390932,-1.8208056215532984,-1.3174266177633136,-0.6938653025140814,-0.05558012442869279,-0.5832747316798302,0.2164756652943771,0.08659236095754548
Cho2017,30,0,right_hand,late,34,-0.7646752903183133,0.3810088222035625,0.5025927478865138,-0.6099059324038381,-0.6502239940132065,-0.7375162530002487,0.20680908421162236,-0.09470700570225568
Cho2017,31,0,left_hand,early,33,0.04427866457540019,-0.8135965581642298,-2.1744978489990197,-0.2707444248625433,-0.10161940598878756,-0.2645952360733685,0.9600873145136479,-0.011486518257258282
Cho2017,31,0,left_hand,mid,33,0.5427046956676257,-0.5742294019425292,-1.088405222739747,0.36291697319096294,0.30820742458735795,-0.33585849375662147,0.33455778848120005,-0.03872270953148839
Cho2017,31,0,left_hand,late,34,0.6782341163616558,0.15998716178272734,0.33502607975002,-0.03173086194851759,0.6497008056401237,0.7674937399843179,-0.338716588225488,0.9205958828800314
Cho2017,31,0,right_hand,early,33,0.0829851184455332,-0.37281780595468034,-1.1967630063523502,-0.21455049127565204,0.7732605818241749,-0.382149735812151,-0.8703102324003961,-0.2808767902678159
Cho2017,31,0,right_hand,mid,33,-0.7881798794074307,-1.528056951149336,-1.3879544498041647,-0.7594317446158559,-0.07211982295321892,-0.028659330589922143,-0.27561468166077313,0.9272689883401132
Cho2017,31,0,right_hand,late,34,0.7364479101929396,0.33316198741564085,1.6105296385251056,0.7177249703320583,-0.1063473736652837,0.9004936500741191,-0.37242867057232937,-0.1129443682313984
Cho2017,32,0,left_hand,early,33,2.731752588639423,2.4672530746812664,1.7906137434646072,-0.44709320199478436,0.03061696754287537,0.4222986510451596,-0.20810760917215462,-0.028519419480326734
Cho2017,32,0,left_hand,mid,33,3.1825296679486454,2.328940959606852,2.2166035624531846,-0.12981669339650395,-0.4529999581984157,-0.35425983483401247,-0.17890392110653136,0.4636521879256023
Cho2017,32,0,left_hand,late,34,5.026785969601273,3.647636611264117,4.738943699271751,0.6198080178181438,0.35146839072853764,0.3197819064136239,-0.029474732568830157,-0.3193160161331325
Cho2017,32,0,right_hand,early,33,1.0916230918220828,0.6355068712972328,2.354909013246279,0.9679086871933392,0.15856512109833557,0.7335959002986799,-0.36653827177946424,0.1377091714104816
Cho2017,32,0,right_hand,mid,33,1.153049267823572,1.6340154410896983,2.2585520494341713,-0.27670233845647263,0.5272471460531503,0.33194467401323996,-0.32404219567461245,-0.09076251821660966
Cho2017,32,0,right_hand,late,34,2.3785516922345087,2.9683347177152526,3.813550277823517,0.0928101211490423,0.2898206541814525,0.21103747285201005,-0.2317466011586952,-0.38910083224999403
Cho2017,33,0,left_hand,early,33,-2.8373255520936733,-2.6994824929387793,-4.232473462714342,-0.10222597420303654,0.1595758731854846,-0.6551594728463221,0.19733911921660968,0.7300556154035145
Cho2017,33,0,left_hand,mid,33,-1.9844556061140575,-2.6385063372112962,-3.809891257284026,0.09407888168715756,0.5953345830404402,-0.6294673406649983,0.31503734488194673,0.7399505967115159
Cho2017,33,0,left_hand,late,34,-0.9264953657243895,-1.1484709338455854,-3.6236837440393033,0.26890392146086256,0.40955743605300143,-0.8694859186355657,0.5927653204963591,0.527571466312305
Cho2017,33,0,right_hand,early,33,-2.2072812997095643,-3.0200548847004947,-4.492798851451961,-0.5275654566787917,-0.908592545149673,-1.250761887199008,-0.3411179419019606,-0.406672277187856
Cho2017,33,0,right_hand,mid,33,-4.682320093825576,-3.9686766159357454,-4.811084955743388,-1.7821032509035515,-1.492289561335999,-1.5761843271397042,-0.013563611922748258,0.061316643967646224
Cho2017,33,0,right_hand,late,34,-0.9764600209705149,-2.0142604617032127,-4.243308119518752,-0.21883777322190756,0.35659435633678893,-0.8783983695924142,-0.6258607682604891,-0.6011108918439263
Cho2017,34,0,left_hand,early,33,-1.4460643691100765,-2.3262487970053463,-1.199237427287849,-1.077432009344658,-1.265735181356333,-0.8609192706498495,-0.09330766801668101,-0.11169943287855548
Cho2017,34,0,left_hand,mid,33,-2.6457560878530524,-3.0215412306881797,-2.217624029571458,-0.4138703325127766,-0.47430405361256844,0.14637854328659602,-0.08803179022500905,-0.47745171972816314
Cho2017,34,0,left_hand,late,34,-1.4353246532804997,-2.848181105943594,-1.7574106161414789,-0.027690633799954786,-0.488117109607316,-0.07694829643736423,0.10088088603703445,0.4707393560474485
Cho2017,34,0,right_hand,early,33,-1.0933330872040776,-1.9883926589021828,-1.332750533586807,-1.6598845862680802,-1.1231897735874066,-0.8659099216944126,-0.09868474620206256,0.3143465005053601
Cho2017,34,0,right_hand,mid,33,-2.0879996255323503,-2.462067918686572,-1.1471748835235978,-0.6185604430268681,-0.3115688597034662,0.016947776782018475,0.29081112606914467,0.9466638628620251
Cho2017,34,0,right_hand,late,34,-0.9467880032846312,-2.3569936978861876,-0.7383016880841319,-1.068298886982591,-1.2276950890221716,-0.6966177963089775,0.12372416511025608,0.2105941284324133
Cho2017,35,0,left_hand,early,33,1.9937590384334174,1.6253397936377827,0.8813551285499392,0.13702167467057,-0.9703426522412573,-2.176247119710264,-0.3869077348850605,0.881534152016048
Cho2017,35,0,left_hand,mid,33,0.6570144277773498,1.2736380171762773,1.5048353450890801,-1.446382645426236,-0.8104652016800556,1.0919118454266068,0.39217383555176066,-0.13964920196495026
Cho2017,35,0,left_hand,late,34,0.9636204474524104,1.293470763342598,1.8282162267483988,-0.667832440465914,-0.2224412270227936,0.29575271875600795,0.3096870913996026,-0.38614098416620884
Cho2017,35,0,right_hand,early,33,-0.06320985268982955,-0.156885219954038,-0.19760537054550342,-0.8376154017723767,-1.5558991370882869,-0.8751930161093253,-0.5152901590196256,-0.02193918125613975
Cho2017,35,0,right_hand,mid,33,0.1819352871730722,-0.5433557668501281,0.8314244933996359,-0.1869950676087963,-0.5576816614516075,0.08265400090023921,-0.6409265679159872,0.3869513337668392
Cho2017,35,0,right_hand,late,34,1.5945936022529335,0.6118336583965631,-1.1124511456398012,0.9254223439607783,-0.08834393984604288,-0.549967620714322,0.17810657063886737,0.25447829539028766
Cho2017,36,0,left_hand,early,33,0.7296819964364388,0.38882105913266607,0.7742597897657263,-0.03829495770403239,0.2772202822476414,0.5146339760096189,0.029640637515536895,0.8614832562773268
Cho2017,36,0,left_hand,mid,33,-0.23965434259386578,-0.5698662995429912,-0.3769731650363802,-0.21797686664026833,0.19591405378119878,0.5131592463245349,0.22269331280766694,0.40373108980663436
Cho2017,36,0,left_hand,late,34,-0.9963809715972431,-1.3770032380992432,-0.9441684189698213,-0.8022589273146611,-0.6884656088467681,-0.9723746205777685,-0.026906067364852997,0.09585961758986146
Cho2017,36,0,right_hand,early,33,-0.6943922200754876,-0.7028686153326169,0.2403282172551207,-0.8218307013657576,-1.2150715669898584,-1.5230944585766157,0.4857751951129807,-0.299055922632555
Cho2017,36,0,right_hand,mid,33,-1.0686399475907837,-1.9100235955771456,-1.2236230271585442,-0.08182406652685788,-0.8758797573472981,-0.47375781203443557,-0.06761138720774773,-0.7054473168248564
Cho2017,36,0,right_hand,late,34,-2.1593314934837586,-2.4527360335153325,-1.2481588194972415,-0.5149944401806769,-0.4155280000532277,0.009890134673941143,0.26740286553871057,0.9623150111558125
Cho2017,37,0,left_hand,early,33,1.900835016492862,1.0494412935038808,2.175171196871968,1.7767874176560665,1.5211496680471959,0.8255920775042169,0.0673051428330958,-0.3655098504736967
Cho2017,37,0,left_hand,mid,33,-1.7263727657794112,-2.697460843646188,-0.7896925478417864,-1.7703260612390652,-1.2110523295734579,-0.6339058059134065,-0.37227977066681395,-0.47267498233089056
Cho2017,37,0,left_hand,late,34,0.4481084439852763,-1.0418053065114452,0.5379743186109253,-0.0564144567647804,-0.46962122686116536,0.28784609107437703,0.09113421107681287,0.6722572068226772
Cho2017,37,0,right_hand,early,33,1.4834601671168453,0.9705872174411201,1.8996048434737518,0.0827051836316259,0.3052916096738952,0.5618289511517229,-0.12300818194571386,-0.7433644576189091
Cho2017,37,0,right_hand,mid,33,-0.2425893759251311,-0.8814084915306183,0.448079938077384,-0.5083128403642624,-0.6210812541307974,0.15267882433686158,-0.29752380478786494,0.5380310146395043
Cho2017,37,0,right_hand,late,34,0.39101044372689714,-0.6159614040141191,0.920953867730641,-0.9658455927752264,-1.0819626866825183,-0.11424425402204519,-0.4039312802762132,0.7884541654366864
Cho2017,38,0,left_hand,early,33,-1.2160380413129617,-0.29547407217098043,0.14563530846521403,0.2113857705375533,-0.039035113640521736,-0.3661013328157582,-0.7860936200463366,0.2679117185125233
Cho2017,38,0,left_hand,mid,33,0.1188879327386648,0.3127067794887615,0.2702318100701558,-0.9081097780672316,-0.1796108730322675,-0.24854009596213375,0.38893908656248305,-0.570241433397115
Cho2017,38,0,left_hand,late,34,0.061842223870954366,-0.5633847430301063,-1.4563890910469859,0.02537729245898265,-0.07554617905959861,-0.14800594282016272,0.9185338580975101,0.7072693629447455
Cho2017,38,0,right_hand,early,33,0.6920501583772247,0.4642130803668885,0.5731258298101014,-0.37578260466679264,-0.31395235478065137,-0.10867674610456779,0.09399824979093342,0.551348339415756
Cho2017,38,0,right_hand,mid,33,-1.5190535303377473,-0.9056009513651286,-0.4254534165948172,-0.099779785910515,0.07491915335008441,-0.8000014963528038,0.5624048376212133,-0.7782132438684921
Cho2017,38,0,right_hand,late,34,-2.119365587686163,-2.5583424292661667,-1.4127701606533067,-0.290435775024555,-0.7034663667355133,-0.6244386477993764,0.20004764181700588,-0.3650805667338026
Cho2017,39,0,left_hand,early,33,3.4805512772684826,4.03147005876711,2.9114118986648454,0.10398097963550162,0.21093643834013706,0.25866865377407483,-0.08903984002075134,0.42654854682803156
Cho2017,39,0,left_hand,mid,33,6.831557261556004,6.2859260894777345,7.018650684148321,0.3028619955953696,0.5715900362407508,1.0799049859458159,0.013508347551586402,0.5619478919610739
Cho2017,39,0,left_hand,late,34,7.301184576026823,6.7899791548400215,7.0239846302771065,0.8079514409173572,1.0634463133314955,0.81949863091257,-0.01935055298528214,0.007095265283456009
Cho2017,39,0,right_hand,early,33,3.231926353648818,3.282995707607193,3.0987325027321155,0.0972206732769204,0.3133821356712128,0.6094825304804894,0.02103949271922159,-0.7248613767136866
Cho2017,39,0,right_hand,mid,33,4.8383813516628695,3.6491830733103665,4.28597772014613,-0.2999557979252113,0.1572958403460073,0.7415065125617345,0.06054163664201562,-0.42397186167022394
Cho2017,39,0,right_hand,late,34,3.797742262871637,3.4321367910297305,3.6145130673512194,-1.1642573116077428,-1.1896634030609199,-1.07430445784798,0.02471976306230516,0.040183324394766996
Cho2017,40,0,left_hand,early,33,-0.9602915460803895,-1.4404403216559587,-1.1216236927850651,-2.047943246189736,-2.616538809922074,-2.295123313081914,0.07749217820827041,0.05691371834136267
Cho2017,40,0,left_hand,mid,33,0.39986793704903767,0.2572167956999887,0.3036948716967361,-1.2573063468726422,-1.7049004425475116,-1.0341828846538377,-0.13669435643385874,-0.09737050436417298
